Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Sperry Van Ness,940,W Adams St,Ste 200,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,312-676-1860,,POINT(-87.6510984 41.8796559),-87.6510984,41.8796559,
Spiritual Scents,2010,W Fulton St,Ste F246,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-236-8154,,POINT(-87.678015 41.88713),-87.678015,41.88713,
Spoon Creative,845,W Fulton Market,,,,Chicago,60607,Out of Business,Arts and Entertainment,Hall-party-cater,No,2019,,312-455-9102,,POINT(-87.649313 41.886648),-87.649313,41.886648,
Sports Index,917,W Washington Blvd,,,,Chicago,60607,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,,312-848-7020,,POINT(-87.650461 41.8828838),-87.650461,41.8828838,
Sports Medicine Weekly,1611,W Harrison St,300,,,Chicago,,Active,Trade Service,Media,No,2019,,312-432-2381,,POINT(-87.6670139 41.8734283),-87.6670139,41.8734283,
Spot Cleaners,1009,W 14th Pl,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,,312-226-2345,,POINT(-87.6515599 41.8623723),-87.6515599,41.8623723,
Spot Gateway Auto,1308,W Randolph St,,,,Chicago,60607,Out of Business,Trade Service,Vehicle services,No,2019,,312-929-2122,,POINT(-87.659178 41.8845532),-87.659178,41.8845532,
Spread the News,2041,W Carroll Ave,,,,Chicago,,Active,Trade Service,"Copy, mail, and print shops",No,2019,,312-850-9780,,POINT(-87.6785013 41.8874755),-87.6785013,41.8874755,
Springbank,730,W Randolph St,5,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,No,2019,,,,POINT(-87.6468965 41.8848042),-87.6468965,41.8848042,
Square Roots Kitchen,120,S Halsted St,Ste D,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-413-9711,,POINT(-87.6475537 41.8797412),-87.6475537,41.8797412,
Sram,1000,W Fulton Market,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,,312-664-8800,,POINT(-87.6526547 41.887099),-87.6526547,41.887099,
SRV Network,815,W Van Buren St,,,,Chicago,60607,Moved,Trade Service,Tech service,No,2019,,312-376-2910,,POINT(-87.6479362 41.8764481),-87.6479362,41.8764481,
St. Andrew's Episcopal Church,48,N Hoyne Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,312-226-7205,,POINT(-87.6793637 41.8827336),-87.6793637,41.8827336,
St. Basil Greek Orthodox Church,733,S Ashland Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,312-243-3738,,POINT(-87.6662423 41.871861),-87.6662423,41.871861,
St. Francis Of Assisi Catholic Church,813,W Roosevelt Rd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,312-226-7575,,POINT(-87.647708 41.8667164),-87.647708,41.8667164,
St. Ignatius College Prep,1076,W Roosevelt Rd,,,,Chicago,,Active,Childcare and Schools,Private school K-12,No,2019,,312-421-5900,,POINT(-87.6540543 41.8674221),-87.6540543,41.8674221,
St. Ignatius Jesuit Community,1025,W Taylor St,,,,Chicago,,Active,Service or Programmed Residential Space,Religious residence,Yes,2019,Private residence,312-829-2297,,POINT(-87.6519853 41.8692463),-87.6519853,41.8692463,
St. Leonard's Ministries,2100,W Warren Blvd,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,Ext. 3100  Closes at 5pm,312-738-1414,,POINT(-87.679284 41.8824276),-87.679284,41.8824276,
St. Luke's Public Relations,1700,W Van Buren St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,312-942-5579,,POINT(-87.6702458 41.8765197),-87.6702458,41.8765197,
St. Malachy + Precious Blood Catholic Church,2248,W Washington Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,312-733-1068,,POINT(-87.6831535 41.8833111),-87.6831535,41.8833111,
St. Malachy Catholic  School,2252,W Washington Blvd,,,,Chicago,,Active,Childcare and Schools,Private school K-12,No,2019,,312-733-2252,,POINT(-87.6837679 41.8832659),-87.6837679,41.8832659,
St. Patrick's Rectory,718,W Adams St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,711 W Monroe is the mailing address.,312-648-1021,,POINT(-87.6452354 41.8793369),-87.6452354,41.8793369,
Stan's Donuts,1301,W Lake St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,,,POINT(-87.6591134 41.8850924),-87.6591134,41.8850924,
Stand for Children,850,W Jackson Blvd,Ste 330,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,312-626-2596,,POINT(-87.6492052 41.8781547),-87.6492052,41.8781547,
Standard Equipment,2033,W Walnut St,,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,,312-829-1919,,POINT(-87.6777625 41.8856247),-87.6777625,41.8856247,
Standing Room Only Athletics,1167,W Madison St,,,,Chicago,60607,Moved,Retail,Gift-art-ethnic,No,2019,,312-285-2449,,POINT(-87.6570214 41.8814617),-87.6570214,41.8814617,
Stanton Interior Concepts,1631,W Walnut St,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,312-243-1117,,POINT(-87.668243 41.885879),-87.668243,41.885879,
Staples,1130,S Canal St,,,,Chicago,,Active,Retail,Office supplies,No,2019,,312-588-0924,,POINT(-87.6401511 41.8679584),-87.6401511,41.8679584,
Star Dry Cleaners,1501,W Taylor St,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,,,,POINT(-87.6642399 41.8691092),-87.6642399,41.8691092,
Star Motors,1371,W Lake St,,,,Chicago,60607,Out of Business,Retail,Car-truck-motorcycle,No,2019,,312-243-9999,,POINT(-87.6615414 41.8848717),-87.6615414,41.8848717,
Starbucks,550,W Van Buren St,Ste 1,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-431-0226,,POINT(-87.6415419 41.8769783),-87.6415419,41.8769783,
Starbucks,1430,W Taylor St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-492-7370,,POINT(-87.6629877 41.8694892),-87.6629877,41.8694892,
Starbucks,946,W Randolph St,Ste 3,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-850-0079,,POINT(-87.651908 41.8845971),-87.651908,41.8845971,
Starbucks,1001,W Madison St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-421-7073,,POINT(-87.6526969 41.8814589),-87.6526969,41.8814589,
Starbucks,1101,S Canal St,Ste 100,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-235-0429,,POINT(-87.6388767 41.8675233),-87.6388767,41.8675233,
Starbucks,116,S Halsted St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-226-3658,,POINT(-87.6475391 41.8800609),-87.6475391,41.8800609,
Starbucks,1434,W Taylor St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,312-492-7370,,POINT(-87.6629955 41.8695575),-87.6629955,41.8695575,
Starbucks,500,W Madison St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,Two North Riverside North,312-756-9087,,POINT(-87.6403882 41.8823062),-87.6403882,41.8823062,
Start to Finish Graphics,350,N Ogden Ave,Ste 102,,,Chicago,,Out of Business,Trade Service,Media,No,2019,,312-513-9328,,POINT(-87.6616952 41.8881285),-87.6616952,41.8881285,
Stat-Analysis,2242,W Harrison St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,312-733-0551,,POINT(-87.6830331 41.8745666),-87.6830331,41.8745666,
StatDNA,954,W Washington Blvd,Ste 620,,,Chicago,,Active,Other,Research body,No,2019,,415-244-7280,,POINT(-87.651805 41.8832029),-87.651805,41.8832029,
State Farm Insurance,1345,W Taylor St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,312-455-0675,,POINT(-87.6609076 41.8691362),-87.6609076,41.8691362,
State Farm Insurance,1338,S Halsted St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,No number,,,POINT(-87.6470727 41.8644148),-87.6470727,41.8644148,
States United to Prevent,222,S Morgan St,Ste 4a,,,Chicago,60607,Out of Business,Social Services & Political Advocacy,Advocacy,No,2019,,917-860-9293,,POINT(-87.6522193 41.8784046),-87.6522193,41.8784046,
Stax Cafe,1401,W Taylor St,,,,Chicago,,Active,Dining,Restaurant,No,2019,,312-733-9871,,POINT(-87.6617739 41.8691339),-87.6617739,41.8691339,
Stay Straight Manufacturing,2010,W Fulton St,,,,Chicago,60612,Moved,Trade Service,Building trades,No,2019,,312-226-2137,,POINT(-87.678015 41.88713),-87.678015,41.88713,
Stealth Wealth Illinois,11,N Ada St,,,,Chicago,60607,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,Did not answer call,312-563-9366,,POINT(-87.6602788 41.8819666),-87.6602788,41.8819666,
Steelskin,1500,S Western Ave,1st Floor,,,Chicago,,Active,Retail,Housewares & furnishings,No,2019,,312-738-1544,,POINT(-87.6869022 41.8607204),-87.6869022,41.8607204,
Steeplechase,322,S Green St,Ste 202,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,,312-261-6416,,POINT(-87.6487912 41.8769752),-87.6487912,41.8769752,
Stelio’s,25,S Morgan St,,,,Chicago,60607,Active,Retail,Drug,No,2019,,312-291-9272,,POINT(-87.6518596 41.881097),-87.6518596,41.881097,
STEM Magnet Academy,1522,W Fillmore St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,Elementary school,773-534-7300,,POINT(-87.6648546 41.8686567),-87.6648546,41.8686567,
Steph's Cookie Jar,500,S Clinton St,Apt 730,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,Yes,2019,"Called but no answer, some online listings",312-493-6688,,POINT(-87.6415754 41.8750801),-87.6415754,41.8750801,
"Stephen Andrew Blatt, MD",1301,W Madison St,APT 318,,,Chicago,,Active,Health Services,Out-patient,Yes,2019,Private residence.,312-504-3433,,POINT(-87.660346 41.8812414),-87.660346,41.8812414,
"Stephen E. Smith, DDS",1340,W Fillmore St,,,,Chicago,60607,Moved,Health Services,Dentist,No,2019,,312-455-1349,,POINT(-87.6607043 41.8687548),-87.6607043,41.8687548,
Stephen Hamilton,1520,W Fulton St,,,,Chicago,,Active,Trade Service,Photo studio,No,2019,,312-733-4583,,POINT(-87.665195 41.8867291),-87.665195,41.8867291,
Stephen M. Bailey Auditorium,1340,W Washington Blvd,,,,Chicago,,Active,Arts and Entertainment,Performers & arts instructors,No,2019,,312-421-1010,,POINT(-87.6614957 41.8832479),-87.6614957,41.8832479,
Sterling Bay,1040,W Randolph St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,312-466-4100,,POINT(-87.653653 41.884841),-87.653653,41.884841,
Sterling Bay Companies,114,S Racine Ave,,,,Chicago,,Moved,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,,,POINT(-87.6574183 41.8796333),-87.6574183,41.8796333,
Sterling Bay Companies,564,W Randolph St,FL 2,,,Chicago,60661,Out of Business,Social Services & Political Advocacy,Employment,No,2019,,312-620-2471,,POINT(-87.6423523 41.8847094),-87.6423523,41.8847094,
Steroids Limited,2201,W Campbell Park Dr,,,,Chicago,,Active,Other,Research body,No,2019,,773-641-3311,,POINT(-87.6817258 41.8722509),-87.6817258,41.8722509,
"Steven R. Decker, Attorney at Law",900,W Jackson Blvd,,,,Chicago,60607,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,,,,POINT(-87.6499434 41.8780499),-87.6499434,41.8780499,
Stewart Ingredient,1843,W Fulton St,,,,Chicago,,Active,Industrial,Food processing plant,No,2019,Closes at 6 p.m.,312-254-3539,,POINT(-87.6737568 41.8866308),-87.6737568,41.8866308,
Stone Gate Development,1260,W Washington Blvd,,,,Chicago,60607,Out of Business,Trade Service,Building trades,Yes,2019,,312-666-7274,,POINT(-87.6591138 41.8832311),-87.6591138,41.8832311,
Stonebridge Development Group,400,S Green St,APT 407,,,Chicago,60607,Moved,Trade Service,Building trades,Yes,2019,,773-851-3004,,POINT(-87.6487094 41.8762649),-87.6487094,41.8762649,
Storm Casualty Consulting,921,S Loomis St,,,,Chicago,,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,312-593-8576,,POINT(-87.6615143 41.8696375),-87.6615143,41.8696375,
Storms Industries,1500,S Western Ave,Ste 5,,,Chicago,,Active,Industrial,Parts,No,2019,,312-243-7480,,POINT(-87.6869022 41.8607204),-87.6869022,41.8607204,
Strange Loop Studios,2041,W Carroll Ave,401,,,Chicago,,Active,Trade Service,Media,No,2019,,,,POINT(-87.6785013 41.8874755),-87.6785013,41.8874755,
Stratagem Consulting Group,855,W Adams St,50,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,773-931-1136,,POINT(-87.649265 41.8790578),-87.649265,41.8790578,
Strategic Financial Group,1327,W Washington Blvd,Ste 4A,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,No,2019,,312-850-3600,,POINT(-87.6608081 41.8826461),-87.6608081,41.8826461,
Strategic Learning Institute,954,W Washington Blvd,Ste 605,,,Chicago,60607,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,312-738-0022,,POINT(-87.651805 41.8832029),-87.651805,41.8832029,
Strategic Management Society,815,W Van Buren St,215,,,Chicago,,Active,Other,Research body,No,2019,,312-492-6224,,POINT(-87.648036 41.87647),-87.648036,41.87647,
StrategIQ Commerce,549,W Randolph St,FL 3,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,,312-324-3282,,POINT(-87.641543 41.8841124),-87.641543,41.8841124,
Strategy Research Foundation,815,W Van Buren St,,,,Chicago,,Active,Other,Research body,No,2019,,312-492-6224,,POINT(-87.648036 41.87647),-87.648036,41.87647,
Stratos Foods,314,N Leavitt St,,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,,312-850-2288,,POINT(-87.6820551 41.8873603),-87.6820551,41.8873603,
Streamline Medical,1626,W Lake St,Ste 1,,,Chicago,,Active,"Wholesale, storage and transit",Wholesalers,No,2019,Place Type is wrong,773-547-9499,,POINT(-87.6680912 41.8855475),-87.6680912,41.8855475,
Strictly by Hand - Chicago Auto Center,1125,W Van Buren St,,,,Chicago,,Out of Business,Trade Service,Vehicle services,No,2019,,312-432-9933,,POINT(-87.6553771 41.8763725),-87.6553771,41.8763725,
Strohmei Romero Rodriguez,954,W Washington Blvd,Ste 625,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,No,2019,,312-243-6200,,POINT(-87.651805 41.8832029),-87.651805,41.8832029,pocketsonline.com
StubHub,40,E Balbo Dr,,,,Chicago,,Active,Retail,Other,No,2019,,,,POINT(-87.651908 41.8845971),-87.651908,41.8845971,
Student Recreation Facility,737,W Van Buren St,,,,Chicago,60607,Out of Business,Fitness,Gym,No,2019,,,,POINT(-87.645475 41.876428),-87.645475,41.876428,
Student Residence and Commons North,650,S Halsted St,,,,Chicago,,Active,Service or Programmed Residential Space,Dorms,No,2019,No number,,,POINT(-87.6474508 41.8718002),-87.6474508,41.8718002,
Studio 222 Architects,222,S Morgan St,Ste 4b,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,No,2019,,312-850-4970,,POINT(-87.6522193 41.8784046),-87.6522193,41.8784046,
Studio East6,1155,W Madison St,,,,Chicago,,Active,Retail,Clothing,No,2019,"Bridal shop. Only open on Monday's, Wednesday's, and Friday's.",312-834-3469,Contact@studioeast6.com,POINT(-87.6563727 41.8814195),-87.6563727,41.8814195,
Studio Lagree,1015,W Madison St,,,,Chicago,,Active,Fitness,Fitness art,No,2019,,,,POINT(-87.6525244 41.8814783),-87.6525244,41.8814783,www.studiolagree.com
Studio Light,2041,W Carroll Ave,313,,,Chicago,,Active,Trade Service,Photo studio,No,2019,,,,POINT(-87.6785013 41.8874755),-87.6785013,41.8874755,
Studio27,2329,W Madison St,,,,Chicago,,Out of Business,Retail,Beauty-Accessory,No,2019,,312-631-3427,,POINT(-87.684971 41.8806812),-87.684971,41.8806812,
Studiolight,2023,W Carroll Ave,Ste 313,,,Chicago,,Active,Trade Service,Photo studio,No,2019,,,,POINT(-87.6779179 41.8875611),-87.6779179,41.8875611,
Stumptown Coffee,325,N Morgan St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,855-711-3385,,POINT(-87.6517482 41.8872288),-87.6517482,41.8872288,
Subway,806,W Jackson Blvd,,,,Chicago,,Active,Dining,Fast Food,No,2019,,,,POINT(-87.6477466 41.8781537),-87.6477466,41.8781537,greatapperalforyou.com
Subway,1014,S Western  Ave,G,,,Chicago,,Active,Dining,Fast Food,No,2019,Monday-Friday 7 a.m.-10 p.m.  Sat 8 a.m.-8 p.m.  Sunday 9 a.m.-8 p.m.,312-243-9727,,POINT(-87.6863299 41.8687974),-87.6863299,41.8687974,eyebrowthreadinghouse.com
Subway,2319,W Madison St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-733-9553,,POINT(-87.6848673 41.8809435),-87.6848673,41.8809435,
Subway,1232,S Canal St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-226-7827,,POINT(-87.6402972 41.8663034),-87.6402972,41.8663034,
Subway,828,S Wolcott Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-996-8064,,POINT(-87.6745952 41.8707511),-87.6745952,41.8707511,
Subway,1611,W Harrison St,Ste 102,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-226-0811,,POINT(-87.6670139 41.8734283),-87.6670139,41.8734283,
Subway,1525,W Madison St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-432-9497,,POINT(-87.6650876 41.8813674),-87.6650876,41.8813674,
Subway,1100,W Taylor St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,,,POINT(-87.6544065 41.8696745),-87.6544065,41.8696745,
Subway,1000,W Washington Blvd,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-421-9551,,POINT(-87.6527871 41.8834409),-87.6527871,41.8834409,
Subway,1252,S Halsted St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,312-226-0600,,POINT(-87.6471141 41.8656396),-87.6471141,41.8656396,
Subway,500,W Madison St,,,,Chicago,,Active,Dining,Restaurant,No,2019,,312-466-0686,,POINT(-87.6403882 41.8823062),-87.6403882,41.8823062,
Suder Montessori Magnet School,2022,W Washington Blvd,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-534-7689,,POINT(-87.6772965 41.8834427),-87.6772965,41.8834427,
"Sujatha M. Wolff, MD",2150,W Harrison St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,312-942-6501,,POINT(-87.6800741 41.8746614),-87.6800741,41.8746614,
Summit Design Build,1032,W Fulton Market,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,312-229-4630,,POINT(-87.6535633 41.8869946),-87.6535633,41.8869946,
Summit Expedited Logistics,55,W Monroe St,,,,Chicago,,Active,Trade Service,"Copy, mail, and print shops",No,2019,,630-766-8300,,POINT(-87.6480549 41.87816),-87.6480549,41.87816,
Sun Auto Sales,1108,S Western Ave,,,,Chicago,,Active,Trade Service,Vehicle services,No,2019,Closes at 6 p.m.,312-243-6614,,POINT(-87.6863685 41.8680632),-87.6863685,41.8680632,
Sundlof,14,N Peoria St,,,,Chicago,,Active,Trade Service,Photo studio,Yes,2019,"No pick up, but voicemail was linked to org and he added a personal #",312-421-8877,,POINT(-87.6500424 41.8823332),-87.6500424,41.8823332,
Sunny Spa,232,S Halsted St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,312-877-5447,,POINT(-87.6473645 41.8782463),-87.6473645,41.8782463,
Sunology,1621,W Walnut St,,,,Chicago,60612,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,No,2019,,312-245-9444,,POINT(-87.668015 41.8859334),-87.668015,41.8859334,
