Name,BuildingNumber,Street,Unit,Fraction,GeoArea,City,Zip,PlaceStatus,PlaceType,PlaceSubType,PrivateResidence,MappedYear,Note,PhoneNumber,Email,Geolocation,Lng,Lat,Website
Cambridge School of Chicago,1014,E 47th St,,,,Chicago,,Active,Childcare and Schools,Private school K-12,No,2019,Middle School Number changed from 773-924-1200,773-319-6067,,POINT(-87.6006951 41.8099912),-87.6006951,41.8099912,
Canda Realty,4570,S Oakenwald Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,773-491-3716,,POINT(-87.5941223 41.8120109),-87.5941223,41.8120109,
Centers for New Horizons - Effie O. Ellis Center,4301,S Cottage Grove Ave,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-548-9839,,POINT(-87.6062171 41.8165185),-87.6062171,41.8165185,
Chicago Park District - Kennicott Park Fieldhouse,4434,S Lake Park Ave,,,,Chicago,,Active,Fitness,Gym,No,2019,,312-747-7138,,POINT(-87.5973772 41.8142767),-87.5973772,41.8142767,
Chicago Park District - Kenwood Community Park Fieldhouse,1330,E 50th St,,,,Chicago,,Active,Fitness,Gym,No,2019,Cndy Nut Cftnry S,312-747-6286,,POINT(-87.5941802 41.8049276),-87.5941802,41.8049276,
Chicago Playpen,908,E 47th St,,,,Chicago,60653,Out of Business,Childcare and Schools,Kid Center,No,2019,,773-268-2899,,POINT(-87.6033951 41.8096804),-87.6033951,41.8096804,
Chicago Public Library - Blackstone Branch,4904,S Lake Park Ave,,,,Chicago,,Active,Public Services,Library,No,2019,,312-747-0511,,POINT(-87.5903406 41.8058373),-87.5903406,41.8058373,
Chicago Public Schools - Ariel Elementary Community Academy,1119,E 46th St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1996,,POINT(-87.5986539 41.8110793),-87.5986539,41.8110793,
Chicago Public Schools - Beulah Shoesmith Elementary School,1330,E 50th St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1764,,POINT(-87.5941802 41.8049276),-87.5941802,41.8049276,
Chicago Public Schools - Dr. Martin Luther King Jr College Prep High School,4445,S Drexel Blvd,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1180,,POINT(-87.6027457 41.8138791),-87.6027457,41.8138791,
Chicago Public Schools - Kenwood Academy High School,5015,S Blackstone Ave,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1350,,POINT(-87.5900132 41.8035048),-87.5900132,41.8035048,
Chicago Public Schools - William C. Reavis Math and Science Specialty Elementary School,834,E 50th St,,,,Chicago,,Active,Childcare and Schools,Public school K-12,No,2019,,773-535-1060,,POINT(-87.6054481 41.8043913),-87.6054481,41.8043913,
Chicago Ragman,4912,S Drexel Blvd,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Corporate office,Yes,2019,,773-793-6512,,POINT(-87.6043904 41.805463),-87.6043904,41.805463,
Church of God,4601,S Drexel Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-548-7133,,POINT(-87.6035559 41.8112176),-87.6035559,41.8112176,
Church of God of Chicago,924,E 46th St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-624-7500,,POINT(-87.6027843 41.8115898),-87.6027843,41.8115898,
Church of Saint Paul and the Redeemer,4945,S Dorchester Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-624-3185,,POINT(-87.5914378 41.8044459),-87.5914378,41.8044459,
Citibank,1310,E 47th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Bank,No,2019,Sptg Gds Bcyle Shp,773-717-5980,,POINT(-87.594545 41.810343),-87.594545,41.810343,
Cleaners,1400,E 47th St,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,,,,POINT(-87.5923646300867 41.8097658694751),-87.59236463,41.80976587,
Coldwell Banker Real Estate,1314,E 47th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,773-451-1200,,POINT(-87.5940258 41.8105144),-87.5940258,41.8105144,
Cottage View Health Center,4829,S Cottage Grove Ave,,,,Chicago,,Active,Health Services,Out-patient,No,2019,Lcl Trckg W/O Strge,773-548-1170,,POINT(-87.6060878 41.8068294),-87.6060878,41.8068294,
Creative Designs of Chicago,5054,S Woodlawn Ave,,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,773-548-8888,,POINT(-87.59706 41.802693),-87.59706,41.802693,
Creative Mansion Children's Academy,4745,S Ellis Ave,,,,Chicago,60615,Out of Business,Childcare and Schools,Kid Center,No,2019,,773-268-6066,,POINT(-87.6011832 41.8081987),-87.6011832,41.8081987,
Croatian Ethnic Institute,4851,S Drexel Blvd,,,,Chicago,,Unknown,Social Services & Political Advocacy,Social service,Yes,2019,,773-373-4670,,POINT(-87.6033601 41.8062398),-87.6033601,41.8062398,
Cuddle Care Academy,4800,S Lake Park Ave,,,,Chicago,,Active,Childcare and Schools,Kid Center,No,2019,,773-285-1114,,POINT(-87.5913632 41.8074698),-87.5913632,41.8074698,
Currency Exchange,1400,E 47th St,,,,Chicago,60653,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Currency exchange,No,2019,,773-536-6231,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
D'Jon's of Chicago Barber Salon,4810,S Dorchester Ave,,,,Chicago,60615,Out of Business,Personal Service,Beauty,Yes,2019,,,,POINT(-87.5923666 41.8074907),-87.5923666,41.8074907,
De Rice Asian Cuisine,920,E 47th St,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-268-6868,,POINT(-87.6030509 41.809684),-87.6030509,41.809684,
Dental Center,1400,E 47th St,F-1,,,Chicago,60653,Out of Business,Health Services,Dentist,No,2019,,773-285-1144,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Diane Schroeder Interior Design,4940,S Chicago Beach Dr,,,,Chicago,,Unknown,Trade Service,Indoor service,Yes,2019,,773-667-6661,,POINT(-87.584924 41.8054411),-87.584924,41.8054411,
Dream Center,1013,E 43rd St,,,,Chicago,60653,Out of Business,Social Services & Political Advocacy,Social service,No,2019,,,,POINT(-87.6012997 41.8167059),-87.6012997,41.8167059,
Dunkin' Donuts,1400,E 47th St,,,,Chicago,,Active,Dining,Cafe-Bakery-Specialty,No,2019,,773-891-5615,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Egyptian Style,914,E 47th St,,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-536-1000,,POINT(-87.6032559 41.8096841),-87.6032559,41.8096841,
Ellen Rosenberg Design Consultant,1357,E 50th St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,773-624-3899,,POINT(-87.5929 41.803914),-87.5929,41.803914,
Ellis Avenue Church,5001,S Ellis Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-209-9883,,POINT(-87.6011639 41.8039473),-87.6011639,41.8039473,
Eyebrow Threading Studio,1400,E 47th St,H,,,Chicago,,Active,Personal Service,Beauty,No,2019,,,,POINT(-87.5923646300867 41.8097658694751),-87.59236463,41.80976587,
Faie African Art Gallery,1005,E 43rd St,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,,773-268-2889,,POINT(-87.6014812 41.8167268),-87.6014812,41.8167268,
Family Dollar,4425,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Small mixed,No,2019,,773-536-0910,,POINT(-87.606314 41.8141147),-87.606314,41.8141147,
Father Norbertine,4841,S Woodlawn Ave,,,,Chicago,,Unknown,Service or Programmed Residential Space,Religious residence,Yes,2019,,773-548-8020,,POINT(-87.596465 41.8066473),-87.596465,41.8066473,
Fewer Boiler,4333,S Cottage Grove Ave,,,,Chicago,,Active,Trade Service,Building trades,No,2019,,773-373-6400,,POINT(-87.6062178 41.8157368),-87.6062178,41.8157368,
First Baptist Church of Chicago,935,E 50th St,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-536-3430,,POINT(-87.6024757 41.8035864),-87.6024757,41.8035864,
Flowers Rosemar,5042,S Woodlawn Ave,,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,773-373-4856,,POINT(-87.5967234 41.802902),-87.5967234,41.802902,
Fort Smith Boutique,1007,E 43rd St,,,,Chicago,,Active,Retail,Clothing,No,2019,Bus Services Nec,773-268-8200,,POINT(-87.6014726 41.8166861),-87.6014726,41.8166861,
Fox and Fox Leasing and Management,4659,S Cottage Grove Ave,,,,Chicago,60653,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,773-924-0531,,POINT(-87.6061021 41.8097178),-87.6061021,41.8097178,
Frank Cooper Agent,1120,E 47th St,,,,Chicago,60653,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Insurance agency,No,2019,,773-538-5758,,POINT(-87.5983038 41.8100759),-87.5983038,41.8100759,
Fung's Chop Suey,1400,E 47th St,Ste I,,,Chicago,,Active,Dining,Fast Food,No,2019,Drug Proprietry St,773-924-2328,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Garland M. Taylor II,1371,E 50th St,Apt 3,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,773-924-1449,,POINT(-87.592181 41.804136),-87.592181,41.804136,
Global Billing Development Group,4700,S Lake Park Ave,,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.5925285 41.8093436),-87.5925285,41.8093436,
Glorious Light Church,4351,S Drexel Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,Ofcs Hlth Prnrs Ne,773-624-4642,,POINT(-87.6036355 41.8154658),-87.6036355,41.8154658,
God Squad,4941,S Drexel Blvd,,,,Chicago,,Out of Business,Religious (except school or residence),Church,No,2019,"No activity on Sunday, number out of service",773-548-0400,,POINT(-87.6031701 41.8046879),-87.6031701,41.8046879,
Gold Coast Pet Trainer,828,E 44th St,,,,Chicago,,Unknown,Trade Service,Animal care,Yes,2019,,,,POINT(-87.6053487 41.8152031),-87.6053487,41.8152031,
Golden Fish & Chicken,4457,S Cottage Grove Ave,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-538-3474,,POINT(-87.6063528 41.8133137),-87.6063528,41.8133137,
Goree Cuisine,1126,E 47th St,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-855-8120,,POINT(-87.5983056 41.8100718),-87.5983056,41.8100718,www.goreecuisine.com
Goree Shop,1122,E 47th St,,,,Chicago,,Active,Retail,Gift-art-ethnic,No,2019,,773-398-3580,,POINT(-87.5983207 41.8100664),-87.5983207,41.8100664,
Harold's Chicken Shack,4355,S Cottage Grove Ave,,,,Chicago,60653,Out of Business,Dining,Fast Food,No,2019,Scls Edctl Services N,773-285-1113,,POINT(-87.6060932 41.8152022),-87.6060932,41.8152022,
Harris Law Firm,4659,S Cottage Grove Ave,,,,Chicago,60653,Out of Business,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,Yes,2019,Phone number disconnected.,773-221-4388,,POINT(-87.6061021 41.8097178),-87.6061021,41.8097178,
Hyde Park Art Center,5020,S Cornell Ave,,,,Chicago,,Active,Arts and Entertainment,Museum,No,2019,,773-324-5520,,POINT(-87.586769 41.803373),-87.586769,41.803373,
Hyde Park Nails,1400,E 47th St,D,,,Chicago,,Active,Personal Service,Beauty,No,2019,,773-924-9818,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Hyde Park Packaging,1300,E Hyde Park Blvd,,,,Chicago,,Unknown,Retail,Office supplies,Yes,2019,,773-373-5818,,POINT(-87.594765 41.802678),-87.594765,41.802678,
Hyde Park Seventh Day Adventist Church,4608,S Drexel Blvd,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-373-2909,,POINT(-87.6047285 41.8111547),-87.6047285,41.8111547,
Italian Fiesta Pizzeria,1400,E 47th St,F-2,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-684-2222,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
JJ Fish & Chicken,1400,E 47th St,Ste j,,,Chicago,,Active,Dining,Fast Food,No,2019,Frgt Trans Arngmnt,773-924-3000,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Jocelyn Archer Harris,4902,S Drexel Blvd,Apt 3,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.6043949 41.8057611),-87.6043949,41.8057611,
Jolly's Flowers and More,4559,S Oakenwald Ave,,,,Chicago,,Unknown,Trade Service,Florist,Yes,2019,,773-373-4751,,POINT(-87.5939294 41.8124339),-87.5939294,41.8124339,
Junior NBA,1013,E 43rd St,,,,Chicago,60653,Out of Business,Arts and Entertainment,"Stadium, arena, sport venue",No,2019,,,,POINT(-87.6012997 41.8167059),-87.6012997,41.8167059,
Just Turkey Restaurant,4353,S Cottage Grove Ave,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-924-0000,,POINT(-87.6060924 41.8152587),-87.6060924,41.8152587,
KAM Isaiah Israel Congregation,1100,E Hyde Park Blvd,,,,Chicago,,Active,Religious (except school or residence),Synagogue,No,2019,,773-924-1234,,POINT(-87.598619 41.8028883),-87.598619,41.8028883,
Kenwood Cleaners,1336,E 47th St,,,,Chicago,,Active,Personal Service,"Laundry, tailor",No,2019,Eating Places,773-538-5206,,POINT(-87.5934914 41.8100276),-87.5934914,41.8100276,
Kenwood UCC Church,4608,S Greenwood Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-373-2861,,POINT(-87.5995884 41.8112255),-87.5995884,41.8112255,
La Quinta Inn and Suites,4900,S Lake Shore Dr,,,,Chicago,,Active,Service or Programmed Residential Space,Hotel,No,2019,,773-324-3000,,POINT(-87.5856334 41.805977),-87.5856334,41.805977,
Lady Jean Baptiste School of Etiquette and Social Development,4431,S Oakenwald Ave,1,,,Chicago,60653,Out of Business,Arts and Entertainment,Performers & arts instructors,Yes,2019,,773-924-0031,,POINT(-87.5954619 41.8145318),-87.5954619,41.8145318,
Lake Shore Cafe,4900,S Lake Shore Dr,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-288-5815,,POINT(-87.5856334 41.805977),-87.5856334,41.805977,
Law Offices of Edna Selan Epstein,1120,E 50th St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,Yes,2019,,773-285-2840,,POINT(-87.5981818 41.8043919),-87.5981818,41.8043919,qualityrestorationsinc.com
Leasing Center and Management Office,1606,E Hyde Park Blvd,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,Drinking Places,773-324-1213,,POINT(-87.586094 41.8027185),-87.586094,41.8027185,
Lee's Catering,1348,E Hyde Park Blvd,,,,Chicago,,Unknown,Arts and Entertainment,Hall-party-cater,Yes,2019,,773-373-5818,,POINT(-87.593196 41.80261),-87.593196,41.80261,
Liberty Tax Service,1400,E 47th St,E,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Accountant,No,2019,Comptr Maint Repai,773-219-0100,,POINT(-87.5922122 41.8102825),-87.5922122,41.8102825,
Licensed Home Day Care,4810,S Drexel Blvd,Apt I,,,Chicago,,Unknown,Childcare and Schools,Home daycare,Yes,2019,No evidence of business,,,POINT(-87.60516 41.80715),-87.60516,41.80715,
Lisa Kohn Salkovitz Attorney,1350,E 49th St,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Lawyer's office,Yes,2019,,773-285-0500,,POINT(-87.5930804 41.8062052),-87.5930804,41.8062052,
Little Black Pearl Art and Design Center,1060,E 47th St,,,,Chicago,,Active,Social Services & Political Advocacy,Social service,No,2019,,773-285-1211,,POINT(-87.5995841 41.8100142),-87.5995841,41.8100142,
Long Wing Education Consulting,4507,S Lake Park Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Other professional,Yes,2019,,877-485-9464,,POINT(-87.5959937 41.8133115),-87.5959937,41.8133115,http://www.longwingeducationconsulting.com
Maktub Chicago Development,4554,S Lake Park Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,773-451-0774,,POINT(-87.5955 41.811812),-87.5955,41.811812,
Market in the Park,5050,S Lake Shore Dr,,,,Chicago,60615,Out of Business,Retail,Convenience,Yes,2019,Phone disconnected and marked closed online,773-734-3687,,POINT(-87.5848389 41.8032553),-87.5848389,41.8032553,
Masjid Al Faatir Mosque,1200,E 47th St,,,,Chicago,,Active,Religious (except school or residence),Mosque,No,2019,Ofcs Clns of Mdl D,773-336-7400,,POINT(-87.5965779 41.809885),-87.5965779,41.809885,
"Michael Kohrman, MD",5481,S Maryland Ave,,,,Chicago,60615,Active,Health Services,Out-patient,Yes,2019,Moved to 5481 S Maryland Ave,773-702-1000,,POINT(-87.5968789 41.8025222),-87.5968789,41.8025222,
Midwest Investment Group,1540,N LaSalle Dr,,,,Chicago,60653,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Other financial,Yes,2019,Moved to 1540 N LaSalle Dr,312-944-5652,,POINT(-87.5962455 41.8158613),-87.5962455,41.8158613,
Mitchell Foot and Ankle,1338,E 47th St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-324-3338,,POINT(-87.593301 41.809891),-87.593301,41.809891,
MLG Management Service,837,E 47th St,,,,Chicago,,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,No,2019,,872-465-3993,,POINT(-87.6050304 41.8094243),-87.6050304,41.8094243,
Moore Cab,4357,S Oakenwald Ave,,,,Chicago,,Unknown,"Wholesale, storage and transit","Taxi, limo and similar",Yes,2019,,,,POINT(-87.5961402 41.815617),-87.5961402,41.815617,
Near North Health Center at Reavis,834,E 50th St,,,,Chicago,,Active,Health Services,Out-patient,No,2019,,773-358-6767,,POINT(-87.6054481 41.8043913),-87.6054481,41.8043913,
Norman's Bistro,1001,E 43rd St,,,,Chicago,,Active,Dining,Restaurant,No,2019,,773-966-5821,,POINT(-87.6016462 41.8166703),-87.6016462,41.8166703,monteverdechicago.com
Novo Properties,6720,S Jeffery Blvd,,,,Chicago,60653,Active,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,773-285-3310,,POINT(-87.6035008 41.8106981),-87.6035008,41.8106981,
NSS Holding Group,4749,S Ingleside Ave,,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,,,POINT(-87.602481 41.808135),-87.602481,41.808135,
O'Reilly Auto Parts,4719,S Cottage Grove Ave,,,,Chicago,,Active,Retail,Auto Supply,No,2019,Funerl Svc Crmtrie,773-624-8555,,POINT(-87.6061792 41.8088654),-87.6061792,41.8088654,
One Stop Foods,4301,S Lake Park Ave,,,,Chicago,,Active,Retail,Large grocery,No,2019,,773-624-4444,,POINT(-87.5981911 41.816504),-87.5981911,41.816504,
One Stop Shop Food Market,4351,S Cottage Grove Ave,,,,Chicago,60653,Moved,Retail,Convenience,No,2019,,773-285-9116,,POINT(-87.606222 41.815219),-87.606222,41.815219,
PAC Advantage Consulting,5012,S Woodlawn Ave,,,,Chicago,60615,Out of Business,Unknown,Unknown,Yes,2019,,773-268-2232,,POINT(-87.596997 41.8037052),-87.596997,41.8037052,
Palm and Tarot Cards Readings,1222,E 47th St,,,,Chicago,,Active,Personal Service,Psychic,Yes,2019,Comptr Softwre Str,773-540-5037,,POINT(-87.5958808 41.8099905),-87.5958808,41.8099905,
Paradise Missionary Baptist Church,1163,E 43rd St,,,,Chicago,,Out of Business,Religious (except school or residence),Church,No,2019,"Building torn down, voicemail doesn't confirm",773-924-3687,,POINT(-87.5967166 41.8167222),-87.5967166,41.8167222,
Planet Fitness,1301,E 47th St,,,,Chicago,,Active,Fitness,Gym,No,2019,,773-538-1010,,POINT(-87.5940388319598 41.8096464983496),-87.59403883,41.8096465,
Pleasant Gift Missionary Baptist Church,4526,S Greenwood Ave,,,,Chicago,,Active,Religious (except school or residence),Church,No,2019,,773-924-7236,,POINT(-87.5997299 41.812392),-87.5997299,41.812392,
Popeyes Louisiana Kitchen,818,E 47th St,,,,Chicago,,Active,Dining,Fast Food,No,2019,,773-788-6488,,POINT(-87.605562 41.8097843),-87.605562,41.8097843,
Prosperous Realty,4630,S Greenwood Ave,,,,Chicago,,Unknown,"Financial, Insurance, Real Estate, Legal, and Professional",Property service office,Yes,2019,,,,POINT(-87.599761 41.81051),-87.599761,41.81051,
